"","iso_code","country","date","new_cases","total_cases","imputed","pop2022","region","sub_region"
"2805","BHR","Bahrain",2022-11-13,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2806","BHR","Bahrain",2022-11-14,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2807","BHR","Bahrain",2022-11-15,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2808","BHR","Bahrain",2022-11-16,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2809","BHR","Bahrain",2022-11-17,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2810","BHR","Bahrain",2022-11-18,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2811","BHR","Bahrain",2022-11-19,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2812","BHR","Bahrain",2022-11-20,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2813","BHR","Bahrain",2022-11-21,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2814","BHR","Bahrain",2022-11-22,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2815","BHR","Bahrain",2022-11-23,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2816","BHR","Bahrain",2022-11-24,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2817","BHR","Bahrain",2022-11-25,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2818","BHR","Bahrain",2022-11-26,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2819","BHR","Bahrain",2022-11-27,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2820","BHR","Bahrain",2022-11-28,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2821","BHR","Bahrain",2022-11-29,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2822","BHR","Bahrain",2022-11-30,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2823","BHR","Bahrain",2022-12-01,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2824","BHR","Bahrain",2022-12-02,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2825","BHR","Bahrain",2022-12-03,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2826","BHR","Bahrain",2022-12-04,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2827","BHR","Bahrain",2022-12-05,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2828","BHR","Bahrain",2022-12-06,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2829","BHR","Bahrain",2022-12-07,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2830","BHR","Bahrain",2022-12-08,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2831","BHR","Bahrain",2022-12-09,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2832","BHR","Bahrain",2022-12-10,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2833","BHR","Bahrain",2022-12-11,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2834","BHR","Bahrain",2022-12-12,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2835","BHR","Bahrain",2022-12-13,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2836","BHR","Bahrain",2022-12-14,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2837","BHR","Bahrain",2022-12-15,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2838","BHR","Bahrain",2022-12-16,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2839","BHR","Bahrain",2022-12-17,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2840","BHR","Bahrain",2022-12-18,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2841","BHR","Bahrain",2022-12-19,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2842","BHR","Bahrain",2022-12-20,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2843","BHR","Bahrain",2022-12-21,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2844","BHR","Bahrain",2022-12-22,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2845","BHR","Bahrain",2022-12-23,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2846","BHR","Bahrain",2022-12-24,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2847","BHR","Bahrain",2022-12-25,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2848","BHR","Bahrain",2022-12-26,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2849","BHR","Bahrain",2022-12-27,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2850","BHR","Bahrain",2022-12-28,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2851","BHR","Bahrain",2022-12-29,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2852","BHR","Bahrain",2022-12-30,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2853","BHR","Bahrain",2022-12-31,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2854","BHR","Bahrain",2023-01-01,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2855","BHR","Bahrain",2023-01-02,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2856","BHR","Bahrain",2023-01-03,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2857","BHR","Bahrain",2023-01-04,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2858","BHR","Bahrain",2023-01-05,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2859","BHR","Bahrain",2023-01-06,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2860","BHR","Bahrain",2023-01-07,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2861","BHR","Bahrain",2023-01-08,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2862","BHR","Bahrain",2023-01-09,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2863","BHR","Bahrain",2023-01-10,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2864","BHR","Bahrain",2023-01-11,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2865","BHR","Bahrain",2023-01-12,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2866","BHR","Bahrain",2023-01-13,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2867","BHR","Bahrain",2023-01-14,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2868","BHR","Bahrain",2023-01-15,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2869","BHR","Bahrain",2023-01-16,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2870","BHR","Bahrain",2023-01-17,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2871","BHR","Bahrain",2023-01-18,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2872","BHR","Bahrain",2023-01-19,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2873","BHR","Bahrain",2023-01-20,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2874","BHR","Bahrain",2023-01-21,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2875","BHR","Bahrain",2023-01-22,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2876","BHR","Bahrain",2023-01-23,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2877","BHR","Bahrain",2023-01-24,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2878","BHR","Bahrain",2023-01-25,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2879","BHR","Bahrain",2023-01-26,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2880","BHR","Bahrain",2023-01-27,0,1,15.0167766,1472.233,"Asia","Western Asia"
"2881","BHS","Bahamas",2022-04-15,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2882","BHS","Bahamas",2022-04-16,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2883","BHS","Bahamas",2022-04-17,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2884","BHS","Bahamas",2022-04-18,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2885","BHS","Bahamas",2022-04-19,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2886","BHS","Bahamas",2022-04-20,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2887","BHS","Bahamas",2022-04-21,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2888","BHS","Bahamas",2022-04-22,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2889","BHS","Bahamas",2022-04-23,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2890","BHS","Bahamas",2022-04-24,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2891","BHS","Bahamas",2022-04-25,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2892","BHS","Bahamas",2022-04-26,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2893","BHS","Bahamas",2022-04-27,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2894","BHS","Bahamas",2022-04-28,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2895","BHS","Bahamas",2022-04-29,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2896","BHS","Bahamas",2022-04-30,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2897","BHS","Bahamas",2022-05-01,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2898","BHS","Bahamas",2022-05-02,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2899","BHS","Bahamas",2022-05-03,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2900","BHS","Bahamas",2022-05-04,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2901","BHS","Bahamas",2022-05-05,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2902","BHS","Bahamas",2022-05-06,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2903","BHS","Bahamas",2022-05-07,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2904","BHS","Bahamas",2022-05-08,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2905","BHS","Bahamas",2022-05-09,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2906","BHS","Bahamas",2022-05-10,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2907","BHS","Bahamas",2022-05-11,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2908","BHS","Bahamas",2022-05-12,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2909","BHS","Bahamas",2022-05-13,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2910","BHS","Bahamas",2022-05-14,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2911","BHS","Bahamas",2022-05-15,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2912","BHS","Bahamas",2022-05-16,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2913","BHS","Bahamas",2022-05-17,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2914","BHS","Bahamas",2022-05-18,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2915","BHS","Bahamas",2022-05-19,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2916","BHS","Bahamas",2022-05-20,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2917","BHS","Bahamas",2022-05-21,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2918","BHS","Bahamas",2022-05-22,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2919","BHS","Bahamas",2022-05-23,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2920","BHS","Bahamas",2022-05-24,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2921","BHS","Bahamas",2022-05-25,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2922","BHS","Bahamas",2022-05-26,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2923","BHS","Bahamas",2022-05-27,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2924","BHS","Bahamas",2022-05-28,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2925","BHS","Bahamas",2022-05-29,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2926","BHS","Bahamas",2022-05-30,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2927","BHS","Bahamas",2022-05-31,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2928","BHS","Bahamas",2022-06-01,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2929","BHS","Bahamas",2022-06-02,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2930","BHS","Bahamas",2022-06-03,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2931","BHS","Bahamas",2022-06-04,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2932","BHS","Bahamas",2022-06-05,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2933","BHS","Bahamas",2022-06-06,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2934","BHS","Bahamas",2022-06-07,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2935","BHS","Bahamas",2022-06-08,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2936","BHS","Bahamas",2022-06-09,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2937","BHS","Bahamas",2022-06-10,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2938","BHS","Bahamas",2022-06-11,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2939","BHS","Bahamas",2022-06-12,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2940","BHS","Bahamas",2022-06-13,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2941","BHS","Bahamas",2022-06-14,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2942","BHS","Bahamas",2022-06-15,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2943","BHS","Bahamas",2022-06-16,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2944","BHS","Bahamas",2022-06-17,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2945","BHS","Bahamas",2022-06-18,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2946","BHS","Bahamas",2022-06-19,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2947","BHS","Bahamas",2022-06-20,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2948","BHS","Bahamas",2022-06-21,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2949","BHS","Bahamas",2022-06-22,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2950","BHS","Bahamas",2022-06-23,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2951","BHS","Bahamas",2022-06-24,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2952","BHS","Bahamas",2022-06-25,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2953","BHS","Bahamas",2022-06-26,0,0,2.8,409.984,"Americas","Latin America and the Caribbean"
"2954","BHS","Bahamas",2022-06-27,1,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2955","BHS","Bahamas",2022-06-28,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2956","BHS","Bahamas",2022-06-29,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2957","BHS","Bahamas",2022-06-30,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2958","BHS","Bahamas",2022-07-01,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2959","BHS","Bahamas",2022-07-02,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2960","BHS","Bahamas",2022-07-03,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2961","BHS","Bahamas",2022-07-04,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2962","BHS","Bahamas",2022-07-05,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2963","BHS","Bahamas",2022-07-06,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2964","BHS","Bahamas",2022-07-07,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2965","BHS","Bahamas",2022-07-08,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2966","BHS","Bahamas",2022-07-09,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2967","BHS","Bahamas",2022-07-10,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2968","BHS","Bahamas",2022-07-11,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2969","BHS","Bahamas",2022-07-12,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2970","BHS","Bahamas",2022-07-13,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2971","BHS","Bahamas",2022-07-14,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2972","BHS","Bahamas",2022-07-15,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2973","BHS","Bahamas",2022-07-16,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2974","BHS","Bahamas",2022-07-17,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2975","BHS","Bahamas",2022-07-18,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2976","BHS","Bahamas",2022-07-19,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2977","BHS","Bahamas",2022-07-20,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2978","BHS","Bahamas",2022-07-21,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2979","BHS","Bahamas",2022-07-22,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2980","BHS","Bahamas",2022-07-23,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2981","BHS","Bahamas",2022-07-24,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2982","BHS","Bahamas",2022-07-25,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2983","BHS","Bahamas",2022-07-26,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2984","BHS","Bahamas",2022-07-27,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2985","BHS","Bahamas",2022-07-28,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2986","BHS","Bahamas",2022-07-29,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2987","BHS","Bahamas",2022-07-30,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2988","BHS","Bahamas",2022-07-31,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2989","BHS","Bahamas",2022-08-01,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2990","BHS","Bahamas",2022-08-02,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2991","BHS","Bahamas",2022-08-03,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2992","BHS","Bahamas",2022-08-04,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2993","BHS","Bahamas",2022-08-05,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2994","BHS","Bahamas",2022-08-06,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2995","BHS","Bahamas",2022-08-07,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2996","BHS","Bahamas",2022-08-08,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2997","BHS","Bahamas",2022-08-09,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2998","BHS","Bahamas",2022-08-10,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"2999","BHS","Bahamas",2022-08-11,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"3000","BHS","Bahamas",2022-08-12,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"3001","BHS","Bahamas",2022-08-13,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"3002","BHS","Bahamas",2022-08-14,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"3003","BHS","Bahamas",2022-08-15,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"3004","BHS","Bahamas",2022-08-16,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"3005","BHS","Bahamas",2022-08-17,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"3006","BHS","Bahamas",2022-08-18,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"3007","BHS","Bahamas",2022-08-19,0,1,2.8,409.984,"Americas","Latin America and the Caribbean"
"3008","BHS","Bahamas",2022-08-20,1,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3009","BHS","Bahamas",2022-08-21,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3010","BHS","Bahamas",2022-08-22,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3011","BHS","Bahamas",2022-08-23,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3012","BHS","Bahamas",2022-08-24,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3013","BHS","Bahamas",2022-08-25,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3014","BHS","Bahamas",2022-08-26,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3015","BHS","Bahamas",2022-08-27,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3016","BHS","Bahamas",2022-08-28,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3017","BHS","Bahamas",2022-08-29,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3018","BHS","Bahamas",2022-08-30,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3019","BHS","Bahamas",2022-08-31,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3020","BHS","Bahamas",2022-09-01,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3021","BHS","Bahamas",2022-09-02,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3022","BHS","Bahamas",2022-09-03,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3023","BHS","Bahamas",2022-09-04,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3024","BHS","Bahamas",2022-09-05,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3025","BHS","Bahamas",2022-09-06,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3026","BHS","Bahamas",2022-09-07,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3027","BHS","Bahamas",2022-09-08,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3028","BHS","Bahamas",2022-09-09,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3029","BHS","Bahamas",2022-09-10,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3030","BHS","Bahamas",2022-09-11,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3031","BHS","Bahamas",2022-09-12,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3032","BHS","Bahamas",2022-09-13,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3033","BHS","Bahamas",2022-09-14,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3034","BHS","Bahamas",2022-09-15,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3035","BHS","Bahamas",2022-09-16,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3036","BHS","Bahamas",2022-09-17,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3037","BHS","Bahamas",2022-09-18,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3038","BHS","Bahamas",2022-09-19,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3039","BHS","Bahamas",2022-09-20,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3040","BHS","Bahamas",2022-09-21,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3041","BHS","Bahamas",2022-09-22,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3042","BHS","Bahamas",2022-09-23,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3043","BHS","Bahamas",2022-09-24,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3044","BHS","Bahamas",2022-09-25,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3045","BHS","Bahamas",2022-09-26,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3046","BHS","Bahamas",2022-09-27,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3047","BHS","Bahamas",2022-09-28,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3048","BHS","Bahamas",2022-09-29,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3049","BHS","Bahamas",2022-09-30,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3050","BHS","Bahamas",2022-10-01,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3051","BHS","Bahamas",2022-10-02,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3052","BHS","Bahamas",2022-10-03,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3053","BHS","Bahamas",2022-10-04,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3054","BHS","Bahamas",2022-10-05,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3055","BHS","Bahamas",2022-10-06,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3056","BHS","Bahamas",2022-10-07,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3057","BHS","Bahamas",2022-10-08,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3058","BHS","Bahamas",2022-10-09,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3059","BHS","Bahamas",2022-10-10,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3060","BHS","Bahamas",2022-10-11,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3061","BHS","Bahamas",2022-10-12,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3062","BHS","Bahamas",2022-10-13,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3063","BHS","Bahamas",2022-10-14,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3064","BHS","Bahamas",2022-10-15,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3065","BHS","Bahamas",2022-10-16,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3066","BHS","Bahamas",2022-10-17,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3067","BHS","Bahamas",2022-10-18,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3068","BHS","Bahamas",2022-10-19,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3069","BHS","Bahamas",2022-10-20,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3070","BHS","Bahamas",2022-10-21,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3071","BHS","Bahamas",2022-10-22,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3072","BHS","Bahamas",2022-10-23,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3073","BHS","Bahamas",2022-10-24,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3074","BHS","Bahamas",2022-10-25,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3075","BHS","Bahamas",2022-10-26,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3076","BHS","Bahamas",2022-10-27,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3077","BHS","Bahamas",2022-10-28,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3078","BHS","Bahamas",2022-10-29,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3079","BHS","Bahamas",2022-10-30,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3080","BHS","Bahamas",2022-10-31,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3081","BHS","Bahamas",2022-11-01,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
"3082","BHS","Bahamas",2022-11-02,0,2,2.8,409.984,"Americas","Latin America and the Caribbean"
